"CVS/PHARMACY #06462,Pharmacy"
"Deposit - CAPGEMINI AMERICDIRECT DEP200313,Paycheck"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"QuickPay with Zelle payment to H,Transfer"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Withdrawal - ROBINHOOD       Funds     200312,Transfer"
"Withdrawal - ROBINHOOD       Funds     200312,Transfer"
"OLD NAVY ON-LINE,Clothing"
"ALDI 62038,Groceries"
"MEIJER # 267,Groceries"
"PAYPAL           INST XFER  PHAR,Transfer"
"COSTCO GAS #1161,Gas"
"COSTCO WHSE #1161,Groceries"
"Payment Received - Thank You!,Credit Card Payment"
"CAPGEMINI FIN SE FSPAY20200 I000,Reimbursement"
"WAL-MART #1304,Groceries"
"ALDI 62038,Groceries"
"MEIJER # 267,Groceries"
"Withdrawal - HONDA PMT       8005426632B20079,Auto Payment"
"PAYMENT - THANK YOU,Transfer"
"AMZN MKTP US*PY6T87223 AMZN.COM/,Shopping"
"QuickPay with Zelle payment from,Transfer"
"HSBCBK SV WEBXFR TRANSFER   2136,Credit Card Payment"
"Payment to Chase card ending in ,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W791,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"AMAZON.COM*S706D4S03 AMZN.COM/BI,Shopping"
"NIPSCO           UTIL PYMT  3312,Utilities"
"Deposit - CAPGEMINI AMERICDIRECT DEP200331,Paycheck"
"Interest Paid,Interest Income"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Dividend,Interest Income"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"INSTACART SUBSCRIPTION,Groceries"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT040120,Mortgage & Rent"
"INSTACART,Groceries"
"INSTACART,Groceries"
"INSTACART*ALDI,Groceries"
"INDIANA - AMERIC PAYMENT        ,Water"
"PHYSICIANS URGENT CARE,Health & Fitness"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"Deposit - CAPGEMINI AMERICDIRECT DEP200415,Paycheck"
"Transfer to 5514855-001 from 5514855-002,Transfer"
"Transfer to 5514855-001 from 5514855-002,Transfer"
"WALMART GROCERY,Groceries"
"WALMART GROCERY,Groceries"
"WALMART GROCERY,Groceries"
"IRS  TREAS 310     TAX REF      ,Income"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"AMAZON.COM*P365K52P3 AMZN.COM/BI,Shopping"
"INDIANA BMV      ACH  SSIS  2467,Registration"
"AMAZON.COM*UH74V1R73 AMZN.COM/BI,Shopping"
"Payment Received - Thank You!,Credit Card Payment"
"Deposit - ONLINE DEPOSIT: REF # 54146434,Income"
"Deposit - ONLINE DEPOSIT: REF # 54146428,Income"
"Payment to Chase card ending in ,Credit Card Payment"
"Online Transfer to SAV ...9544 t,Transfer"
"Payment Thank You - Web,Credit Card Payment"
"CITY OF WARSAW   UTILITY    6307,Utilities"
"AMAZON.COM*402W03JL3 AMZN.COM/BI,Shopping"
"AMZN MKTP US*5N8FH1ID3 AMZN.COM/,Shopping"
"QuickPay with Zelle payment from,Transfer"
"Withdrawal - HONDA PMT       8005426632B20111,Auto Payment"
"QuickPay with Zelle payment from,Transfer"
"Online Transfer to SAV ...9544 t,Transfer"
"QuickPay with Zelle payment from,Transfer"
"AMAZON.COM*R05GK3HE3 AMZN.COM/BI,Shopping"
"BIRYANI KITCHEN,Food & Dining"
"WALMART GROCERY,Groceries"
"WALMART GROCERY,Groceries"
"QuickPay with Zelle payment from,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"Online Transfer to SAV ...9544 t,Transfer"
"Payment Thank You - Web,Credit Card Payment"
"DISNEYPLUS       PRIVACYCOM     ,Movies & DVDs"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"Online Transfer 9521679892 to DC,Transfer"
"CHECK,Waste Water"
"Amazon,Shopping"
"INSTACART,Groceries"
"WALMART GROCERY,Groceries"
"NIPSCO           UTIL PYMT  3312,Utilities"
"Deposit - JPMorgan Chase  EXT TRNSFR200430,Transfer"
"Deposit - CAPGEMINI AMERICDIRECT DEP200430,Paycheck"
"ORIG CO NAME:CAPGEMINI AMERIC CO,Paycheck"
"WALMART GROCERY,Groceries"
"WALMART GROCERY,Groceries"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"INDIANA - AMERIC PAYMENT        ,Water"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT050420,Mortgage & Rent"
"TRAVELERS-GEICO AGENCY,Auto Insurance"
"Online Transfer 9596136328 to Di,Transfer"
"QuickPay with Zelle payment to P,Transfer"
"MENARDS WARSAW IN,Home Improvement"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"Deposit - CAPGEMINI AMERICDIRECT DEP200515,Paycheck"
"Face masks,Health & Fitness"
"WALMART GROCERY,Groceries"
"WALMART GROCERY,Groceries"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Aadhya Dance fee,Education"
"Withdrawal - HONDA PMT       8005426632B20140,Auto Payment"
"AMZN Mktp US*M74AI20Y0,Shopping"
"COSTCO WHSE #1161,Groceries"
"FORT WAYNE HALAL MARKET,Groceries"
"AMZN Mktp US*M75XF0GL1,Shopping"
"COSTCO GAS #1161,Gas"
"COSTCO WHSE #1161,Groceries"
"COSTCO WHSE #1161,Groceries"
"CITY OF WARSAW,Utilities"
"MENARDS WARSAW IN,Home Improvement"
"MENARDS WARSAW IN,Home Improvement"
"MENARDS WARSAW IN,Home Improvement"
"MENARDS WARSAW IN,Home Improvement"
"Online Transfer from SAV ...9544,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"MENARDS returns,Home Improvement"
"NIPSCO           UTIL PYMT  3312,Utilities"
"DisneyPLUS,Movies & DVDs"
"Deposit - CAPGEMINI AMERICDIRECT DEP200529,Paycheck"
"Interest Paid,Interest Income"
"Amazon.com*M75LR1YS1,Toy for Aadhya"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Deposit - ONLINE DEPOSIT: REF # 54420676,Insurance refund from Hippo"
"Dividend,Interest Income"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment to H,Transfer"
"MENARDS WARSAW IN,Home Improvement"
"GEICO  *AUTO,Auto Insurance"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT060120,Mortgage & Rent"
"INDIANA - AMERIC PAYMENT        ,Water"
"QuickPay with Zelle payment to P,Transfer"
"MINIMUM INTEREST CHARGE FEE,Finance Charge"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"CASHBACK BONUS REDEMPTION PYMT/S,Bonus"
"AMZN Mktp US*MY73519M1,Pharmacy"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"Deposit - CAPGEMINI AMERICDIRECT DEP200615,Paycheck"
"Deposit - ONLINE DEPOSIT: REF # 54520917,Income"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"Payment Thank You - Web,Credit Card Payment"
"BIRYANI KITCHEN,Restaurants"
"Payment to Chase card ending in ,Credit Card Payment"
"THECHILDRENSPLACE.COM,Clothing"
"THECHILDRENSPLACE.COM,Clothing"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Withdrawal - TARGET DEBIT CRDACH TRAN  200614,Clothing"
"THECHILDRENSPLACE.COM,Clothing"
"Deposit - R GOVINDARAJAN  T-MOBILE MONEY   EXT TRNSFR 200616,Transfer"
"QuickPay with Zelle payment to F,Transfer"
"CHECK,Groceries"
"CAPGEMINI FIN SE FSPAY20201 I000,Auto & Transport"
"Withdrawal - T-MOBILE MONEY  EXT TRNSFR200617,Transfer"
"Payment Received - Thank You!,Credit Card Payment"
"WALMART GROCERY,Groceries"
"CHECK,Waste Water"
"CITY OF WARSAW,Utilities"
"Withdrawal - HONDA PMT       8005426632B20171,Auto Payment"
"Wyze Pan Camera and fitness tracker,Home Improvement"
"Amazon.com*MS8LT7M52,Shopping"
"NIPSCO           UTIL PYMT  3312,Utilities"
"WAL-MART #1304,Groceries"
"BIRYANI KITCHEN,Restaurants"
"THECHILDRENSPLACE.COM,Clothing"
"WYZE LABS, INC. KIRKLAND WA,Shopping"
"ALDI 62038,Groceries"
"MENARDS WARSAW IN,Home Improvement"
"MENARDS WARSAW IN,Home Improvement"
"MENARDS WARSAW IN,Home Improvement"
"Deposit - CAPGEMINI AMERICDIRECT DEP200630,Paycheck"
"Interest Paid,Interest Income"
"Payment to Chase card ending in ,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"WALMART.COM,Groceries"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Dividend,Interest Income"
"Transfer to 5514855-002 from 5514855-001,Transfer"
"Transfer to 5514855-002 from 5514855-001,Transfer"
"MARATHON PETROLEUM 419-422-2121 OH,Gas"
"Amazon.com*MJ9KE2LH0,Shopping"
"WWW.AOTAX.COM,Federal Tax"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT070120,Mortgage & Rent"
"Free range farm chicken,Groceries"
"Mango and pickle,Groceries"
"QuickPay with Zelle payment from,Transfer"
"INDIANA - AMERIC PAYMENT        ,Water"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"Transfer to 5514855-002 from 5514855-001,Transfer"
"Transfer to 5514855-002 from 5514855-001,Transfer"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"Payment to Chase card ending in ,Credit Card Payment"
"QuickPay with Zelle payment to P,Transfer"
"Payment Thank You - Web,Credit Card Payment"
"Withdrawal - DOR IT40        INTAX     200708,Federal Tax"
"CITY OF WARSAW,Utilities"
"NETFLIX.COM,Movies & DVDs"
"Withdrawal - IRS             USATAXPYMT071020,Federal Tax"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"QuickPay with Zelle payment to V,Transfer"
"QuickPay with Zelle payment to V,Transfer"
"CHECK,Waste Water"
"Deposit - CAPGEMINI AMERICDIRECT DEP200715,Paycheck"
"WAL-MART #1304,Groceries"
"WM SUPERCENTER #1304,Groceries"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"MEIJER # 267,Groceries"
"Amazon.com*MV3TK2AY1,Shopping"
"Payment Received - Thank You!,Credit Card Payment"
"Amazon.com,Shopping"
"Online Transfer from SAV ...9544,Transfer"
"Online Transfer 9975787948 to DC,Transfer"
"MEIJER # 267,Groceries"
"Withdrawal - HONDA PMT       8005426632B20202,Auto Payment"
"Deposit - JPMorgan Chase  EXT TRNSFR200722,Transfer"
"ONLINE PAYMENT - THANK YOU,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W243,Credit Card Payment"
"AMZN Mktp US*MV4EA1VU0,Shopping"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT072220,Prepayment"
"Deposit - R GOVINDARAJAN  T-MOBILE MONEY   EXT TRNSFR 200724,Transfer"
"SAMS CLUB FUEL#6313 FORT WAYNE IN,Gas"
"SAM'S CLUB 6313 6313FORT WAYNE IN,Groceries"
"FORT WAYNE HALAL MARKET,Groceries"
"Withdrawal - T-MOBILE MONEY  EXT TRNSFR200727,Transfer"
"Deposit - RAJESH GOVINDAR HSBCBK SV WEBXFR P2P        200727,Transfer"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"NIPSCO           UTIL PYMT  3312,Utilities"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT072720,Prepayment"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT072820,Prepayment"
"Deposit - CAPGEMINI AMERICDIRECT DEP200731,Paycheck"
"Interest Paid,Interest Income"
"QuickPay with Zelle payment from,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"QuickPay with Zelle payment to G,Transfer"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Payment Thank You - Web,Credit Card Payment"
"AMZN Mktp US*MF8DO4TT1,Shopping"
"Amazon.com*MV6UM7IG2,Shopping"
"AMZN Mktp US*MF7AR8TY1,Shopping"
"SALESFORCE.COM SERVICE,Business Services"
"Dividend,Interest Income"
"Deposit - ONLINE DEPOSIT: REF # 54851017,Income"
"Other,Transfer for Cash Spending"
"REMARKABLE OSLO OS,Transfer"
"INDIANA - AMERIC PAYMENT        ,Water"
"PAYPAL           INST XFER  BLUE,Books & Supplies"
"AMZN Mktp US*MF23X85P1,Shopping"
"AMZN Mktp US*MF6U02J72,Shopping"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT080320,Mortgage & Rent"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT080320,Prepayment"
"KELAINEYS ICE CREAM WINONA LAKE IN,Food & Dining"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"ONLINE PAYMENT - THANK YOU,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W066,Credit Card Payment"
"ALDI 44047,Groceries"
"Payment to Chase card ending in ,Credit Card Payment"
"CHECK,Groceries"
"Payment Thank You - Web,Credit Card Payment"
"QuickPay with Zelle payment from,Transfer"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"FMSC.ORG,Charity"
"Zelle Transfer Conf# e33967bca;,Transfer"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"CHECK,Naidu Gift"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"CITY OF WARSAW   UTILITY    3442,Utilities"
"Deposit - R GOVINDARAJAN  T-MOBILE MONEY   EXT TRNSFR 200813,Transfer"
"Deposit - DISCOVER BANK   PREARRANGE,Transfer"
"Deposit - CAPGEMINI AMERICDIRECT DEP200814,Paycheck"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"MEIJER # 267 WARSAW IN,Groceries"
"BIRYANI KITCHEN WARSAW,Food & Dining"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"AMZN Mktp US*MF5L66KU0,Shopping"
"BP#8674616COLISEUMPEFORT WAYNE IN,Gas"
"BIRYANI KITCHEN WARSAW,Food & Dining"
"BIRYANI KITCHEN WARSAW,Food & Dining"
"QuickPay with Zelle payment to V,Transfer"
"Payment Received - Thank You!,Credit Card Payment"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"Amazon.com*MM0HJ8MJ1,Shopping"
"AMZN Mktp US*MM59H3JX2,Shopping"
"Withdrawal - IPFW            BURCHECK  200820,Tuition"
"Withdrawal - T-MOBILE MONEY  EXT TRNSFR200820,Transfer"
"Withdrawal - HONDA PMT       8005426632B20232,Auto Payment"
"BIRYANI KITCHEN WARSAW,Food & Dining"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"FORT WAYNE HALAL MARKET,Groceries"
"FORT WAYNE HALAL MARKET,Groceries"
"QuickPay with Zelle payment from,Transfer"
"AMZN Mktp US*MM1WJ2U71,Shopping"
"Zelle Transfer Conf# 06a4b6952;,Transfer"
"Withdrawal - TARGET DEBIT CRDACH TRAN  200823,Shopping"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"NIPSCO           UTIL PYMT  3312,Utilities"
"MACYS .COM 0000001MASON OH,Shopping"
"MACYS .COM 0000001MASON OH,Shopping"
"BIRYANI KITCHEN WARSAW,Food & Dining"
"MEIJER # 267,Groceries"
"AMZN Mktp US*MM2UT8SV2,Shopping"
"AMZN Mktp US*MM9JM7KU2,Books & Supplies"
"AMZN Mktp US*MM5FR8SY2,Shopping"
"Deposit - ONLINE DEPOSIT: REF # 55030526,Transfer for Cash Spending"
"Other,Transfer for Cash Spending"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"Payment to Chase card ending in ,Credit Card Payment"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"Payment Thank You - Web,Credit Card Payment"
"Deposit - CAPGEMINI AMERICDIRECT DEP200831,Paycheck"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT082820,Prepayment"
"XFINITY MOBILE 888-936-4968 PA,Mobile Phone"
"SHELL OIL XXXXXX5006FORT WAYNE IN,Gas"
"KELAINEYS ICE CREAM WINONA LAKE IN,Snacks"
"BIRYANI KITCHEN WARSAW,Restaurants"
"IN BMV WARSAW  448,BMV"
"Interest Paid,Interest Income"
"QuickPay with Zelle payment to H,Transfer"
"CHECK,Check"
"HARVARDBUS EDUCATION617-783-7600 MA,Education"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"MENARDS WARSAW IN,Home Improvement"
"Dividend,Interest Income"
"KELAINEYS ICE CREAM WINONA LAKE,Snacks"
"AMZN Mktp US,Shopping"
"PIZZA HUT FORT WAYNE IN,Fast Food"
"Payment to Chase card ending in ,Credit Card Payment"
"QuickPay with Zelle payment to P,Transfer"
"FIRE N THE HOLE WOODCLAYPOOL IN,Fast Food"
"Payment Thank You - Web,Credit Card Payment"
"QuickPay with Zelle payment to N,Transfer"
"DOMINOS PIZZA WARSAW IN,Fast Food"
"FIRE N THE HOLE WOODCLAYPOOL,Fast Food"
"AMZN Mktp US*MU2KB6TQ2,Shopping"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT090120,Prepayment"
"REMARKABLE OSLO OS,Transfer"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"Deposit - R GOVINDARAJAN  T-MOBILE MONEY   EXT TRNSFR 200904,Transfer"
"MEIJER # 267,Groceries"
"INDIANA - AMERIC PAYMENT        ,Water"
"Withdrawal - T-MOBILE MONEY  EXT TRNSFR200908,Transfer"
"PAYPAL *EBAY US XXXXXX3239 CA,Shopping"
"DOMINOS PIZZA WARSAW IN,Fast Food"
"BP#XXX6481GOOD TO GOWARSAW IN,Gas"
"KOHL'S           CHG PYMT   0430,Shopping"
"Payment to Chase card ending in ,Credit Card Payment"
"TST* LIGHT RAIL COFFWINONA LAKE IN,Fast Food"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"Payment Thank You - Web,Credit Card Payment"
"SAM'S CLUB 6313 6313FORT WAYNE IN,Home Improvement"
"SAM'S CLUB 6313 6313FORT WAYNE IN,Groceries"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"LIGHT RAIL CAFE WINONA LAKE,Fast Food"
"AMZN Mktp US*M40ZZ84Y1,Shopping"
"GOOGLE* VOICE    PRIVACYCOM     ,Phone"
"CITY OF WARSAW   UTILITY    4740,Utilities"
"Deposit - CAPGEMINI AMERICDIRECT DEP200915,Paycheck"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"CHECK,Groceries"
"Payment Received - Thank You!,Credit Card Payment"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"carters, Inc.,Clothing"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"PP*ONEWARSAWIN WARSAW IN,Fast Food"
"Amazon.com*M45Z15PD2,Books & Supplies"
"ALDI 62038,Groceries"
"QuickPay with Zelle payment from,Transfer"
"Zelle Transfer Conf# 5a1851b44;,Transfer"
"Withdrawal - HONDA PMT       8005426632B20265,Auto Payment"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"DOMINOS PIZZA WARSAW IN,Fast Food"
"AMZN Mktp US*M491S0PW0,Shopping"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT092220,Mortgage & Rent"
"QuickPay with Zelle payment to V,Transfer"
"PANDA EXPRESS FORT WAYNE IN,Fast Food"
"MACYS .COM 0000001MASON OH,Shopping"
"SAM'S CLUB FUEL 6313FORT WAYNE IN,Gas"
"FORT WAYNE HALAL MARKET,Groceries"
"FORT WAYNE HALAL MARKET,Groceries"
"SAMS CLUB #6313,Groceries"
"BIRYANI KITCHEN,Restaurants"
"NIPSCO           UTIL PYMT  3312,Utilities"
"SUNRISE ORCHARDS,Snacks"
"Payment to Chase card ending in ,Credit Card Payment"
"ONLINE PAYMENT - THANK YOU,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W569,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"Deposit - CAPGEMINI AMERICDIRECT DEP200930,Paycheck"
"Interest Paid,Interest Income"
"Cash Redemption,Transfer"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Offer:Sam's Club,Groceries"
"Dividend,Interest Income"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment to P,Dance"
"PAYPAL *YEXIGAN EBAYXXXXXX7733 CH,Shopping"
"Amazon.com*MK03F5CC2,Shopping"
"Zelle Transfer Conf# 0aea0c857;,Transfer"
"DOMINO'S 2535,Fast Food"
"MEIJER # 267,Groceries"
"ZIMMER INC PAYROLL,Paycheck"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"FORT WAYNE HALAL MARKET,Groceries"
"FORT WAYNE HALAL MARKET,Groceries"
"Deposit - ONLINE DEPOSIT: REF # 55286654,Income"
"INDIANA - AMERIC PAYMENT        ,Water"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT100120,Mortgage & Rent"
"Milk,Groceries"
"AMAZON MARKETPLACE,Shopping"
"MEIJER # 267,Groceries"
"BIRYANI KITCHEN 0000WARSAW IN,Restaurants"
"BIRYANI KITCHEN,Restaurants"
"ASSOC PHYS XXX-X32-4 FORT WAYNE,Doctor"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"PAYMENT - THANK YOU,Transfer"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"Online Transfer 10446059932 to D,Transfer"
"QuickPay with Zelle payment to N,Transfer"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:028 172309001918,Transfer"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:028 XXXXXXXX6494,Transfer"
"INTEREST PAYMENT,Interest Income"
"BANK OF AMERICA CREDIT CARD Bill,Credit Card Payment"
"Zelle Transfer Conf# c65ffb06b;,Transfer"
"Bank of America DES:CASHREWARD I,Home"
"QuickPay with Zelle payment from,Transfer"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:028 131520002703,Transfer"
"Deposit - JPMorgan Chase  EXT TRNSFR201015,Transfer"
"Deposit - CAPGEMINI AMERICDIRECT DEP201015,Paycheck"
"Online Transfer 10468083875 to D,Transfer"
"DOMINOS PIZZA WARSAW IN,Fast Food"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"AMZN Mktp US*2T37A34U1,Shopping"
"CASHBACK BONUS REDEMPTION PYMT/S,Bonus"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"QuickPay with Zelle payment from,Transfer"
"ZIMMER INC PAYROLL,Paycheck"
"Zelle Transfer Conf# 5dc2fb461;,Transfer"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"Deposit - JPMorgan Chase  EXT TRNSFR201019,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"CITY OF WARSAW   UTILITY    6857,Utilities"
"Withdrawal - HONDA PMT       8005426632B20293,Auto Payment"
"YOUR CASH REWARD/REFUND IS,Bonus"
"ONLINE PAYMENT - THANK YOU,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W724,Credit Card Payment"
"XFINITY MOBILE 888-936-4968 PA,Mobile Phone"
"WEBULL FINANCIAL ACH        2020,Webull"
"Online Transfer 10525272490 to D,Transfer"
"AMZN Mktp US,Shopping"
"Deposit - JPMorgan Chase  EXT TRNSFR201028,Transfer"
"NIPSCO           UTIL PYMT  3312,Utilities"
"Deposit - R GOVINDARAJAN  T-MOBILE MONEY   EXT TRNSFR 201028,Transfer"
"Deposit - CAPGEMINI AMERICDIRECT DEP201030,Paycheck"
"Interest Paid,Interest Income"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"ZIMMER INC PAYROLL,Paycheck"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT102820,Prepayment"
"Dividend,Interest Income"
"MILAAP USA       PRIVACYCOM     ,Gifts & Donations"
"MARATHON PETRO250571,Gas"
"INDIANA - AMERIC PAYMENT        ,Water"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT110220,Mortgage & Rent"
"BIRYANI KITCHEN,Restaurants"
"MEIJER # 267,Groceries"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"QuickPay with Zelle payment to P,Transfer"
"QuickPay with Zelle payment to P,Transfer"
"FORT WAYNE HALAL MARKE,Groceries"
"Payment Thank You - Web,Credit Card Payment"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:031 XXXXXXXX2931,Transfer"
"INTEREST PAYMENT,Interest Income"
"Zelle Transfer Conf# 75fa0157a;,Transfer"
"AMZN Mktp US*2840L2UN1,Shopping"
"AMZN Mktp US*283T258R2,Shopping"
"MENARDS WARSAW IN,Home Improvement"
"AMZN Mktp US*207IJ8CB1,Shopping"
"Deposit - CAPGEMINI AMERICDIRECT DEP201113,Paycheck"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"ZIMMER INC PAYROLL,Paycheck"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"SAMS CLUB #6313,Groceries"
"SAMS CLUB #6313,Groceries"
"FORT WAYNE HALAL MARKE,Groceries"
"AMZN Mktp US*200IK0FG2,Shopping"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"USPS.COM POSTAL STORE,Shipping"
"AMZN Mktp US*206721J52,Shopping"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:032 XXXXXXXX3772,Transfer"
"Zelle Transfer Conf# e794a1047;,Transfer"
"Milk,Groceries"
"Milk,Groceries"
"AMERICAN EXPRESS ACH PMT    W176,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W176,Credit Card Payment"
"Online Transfer 10676201228 to D,Transfer"
"Withdrawal - HONDA PMT       8005426632B20324,Auto Payment"
"MEIJER # 267,Groceries"
"AMZN Mktp US*9X2BC5263,Shopping"
"Amazon.com*DR70B8PC3,Shopping"
"Deposit - JPMorgan Chase  EXT TRNSFR201124,Transfer"
"NIPSCO           UTIL PYMT  3312,Utilities"
"WM SUPERCENTER #1304,Groceries"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT112320,Prepayment"
"AMZN Mktp US*S02G006T3,Shopping"
"ZIMMER INC PAYROLL,Paycheck"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"Deposit - CAPGEMINI AMERICDIRECT DEP201130,Paycheck"
"AMZN Mktp US*0C6758Z53,Shopping"
"Interest Paid,Interest Income"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Dividend,Interest Income"
"CHECK,Check"
"AMZN Mktp US*U88EP6PI3,Shopping"
"QuickPay with Zelle payment to P,Transfer"
"QuickPay with Zelle payment to P,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"Payment to Chase card ending in ,Credit Card Payment"
"Payment Thank You - Web,Credit Card Payment"
"MEIJER # 267,Groceries"
"Withdrawal - CENLAR LOAN ADM 1 TIME DFT120120,Mortgage & Rent"
